Time,sources.ramp.height,sources.ramp.duration,sources.ramp.y,sources.ramp.offset,sources.ramp.startTime,sources.sine.amplitude,sources.sine.f,sources.sine.phase,sources.sine.y,sources.sine.offset,sources.sine.startTime,sources.freq_output,sources.ramp_output,sources.sine1.amplitude,sources.sine1.f,sources.sine1.phase,sources.sine1.y,sources.sine1.offset,sources.sine1.startTime,sources.ramp1.height,sources.ramp1.duration,sources.ramp1.y,sources.ramp1.offset,sources.ramp1.startTime,sources.multiSum.significantDigits,sources.multiSum.u[1],sources.multiSum.u[2],sources.multiSum.y,sources.multiSum.k[1],sources.multiSum.k[2],sources.ramp_freq_output,sources.f,LET1.output_1,LET1.input_1,LET1.fixedDelay.u,LET1.fixedDelay.y,LET1.fixedDelay.delayTime,LET1.delayTime,C1.output_1,C1.input_1,C1.fixedDelay.u,C1.fixedDelay.y,C1.fixedDelay.delayTime,C1.delayTime,LET2.output_1,LET2.input_1,LET2.fixedDelay.u,LET2.fixedDelay.y,LET2.fixedDelay.delayTime,LET2.delayTime,C2.output_1,C2.input_1,C2.fixedDelay.u,C2.fixedDelay.y,C2.fixedDelay.delayTime,C2.delayTime,LET3.output_1,LET3.input_1,LET3.fixedDelay.u,LET3.fixedDelay.y,LET3.fixedDelay.delayTime,LET3.delayTime,C3.output_1,C3.input_1,C3.fixedDelay.u,C3.fixedDelay.y,C3.fixedDelay.delayTime,C3.delayTime,LET4.output_1,LET4.input_1,LET4.fixedDelay.u,LET4.fixedDelay.y,LET4.fixedDelay.delayTime,LET4.delayTime,C4.output_1,C4.input_1,C4.fixedDelay.u,C4.fixedDelay.y,C4.fixedDelay.delayTime,C4.delayTime,LET5.output_1,LET5.input_1,LET5.fixedDelay.u,LET5.fixedDelay.y,LET5.fixedDelay.delayTime,LET5.delayTime
0.112,5,5,1,1,1,1,10,0,0.6845471,0,0,0.6845471,1,1,1,0,0.647056,0,0,5,5,1,1,1,3,0.647056,1,1.647056,1,1,1.647056,10,0.5358268,0.6845471,0.6845471,0.5358268,0.003,0.003,0.48175368,0.5358268,0.5358268,0.48175368,0.001,0.001,0.36812454,0.48175368,0.48175368,0.36812454,0.002,0.002,0.309017,0.36812454,0.36812454,0.309017,0.001,0.001,-1.110223e-15,0.309017,0.309017,-1.110223e-15,0.005,0.005,-0.12533323,-1.110223e-15,-1.110223e-15,-0.12533323,0.002,0.002,-0.42577928,-0.12533323,-0.12533323,-0.42577928,0.005,0.005,-0.5358268,-0.42577928,-0.42577928,-0.5358268,0.002,0.002,-0.8443279,-0.5358268,-0.5358268,-0.8443279,0.007,0.007
0.113,5,5,1,1,1,1,10,0,0.7289686,0,0,0.7289686,1,1,1,0,0.6518337,0,0,5,5,1,1,1,3,0.6518337,1,1.6518338,1,1,1.6518338,10,0.58778524,0.7289686,0.7289686,0.58778524,0.003,0.003,0.5358268,0.58778524,0.58778524,0.5358268,0.001,0.001,0.42577928,0.5358268,0.5358268,0.42577928,0.002,0.002,0.36812454,0.42577928,0.42577928,0.36812454,0.001,0.001,0.06279052,0.36812454,0.36812454,0.06279052,0.005,0.005,-0.06279052,0.06279052,0.06279052,-0.06279052,0.002,0.002,-0.36812454,-0.06279052,-0.06279052,-0.36812454,0.005,0.005,-0.48175368,-0.36812454,-0.36812454,-0.48175368,0.002,0.002,-0.809017,-0.48175368,-0.48175368,-0.809017,0.007,0.007
0.114,5,5,1,1,1,1,10,0,0.77051324,0,0,0.77051324,1,1,1,0,0.65658575,0,0,5,5,1,1,1,3,0.65658575,1,1.6565858,1,1,1.6565858,10,0.637424,0.77051324,0.77051324,0.637424,0.003,0.003,0.58778524,0.637424,0.637424,0.58778524,0.001,0.001,0.48175368,0.58778524,0.58778524,0.48175368,0.002,0.002,0.42577928,0.48175368,0.48175368,0.42577928,0.001,0.001,0.12533323,0.42577928,0.42577928,0.12533323,0.005,0.005,-1.110223e-15,0.12533323,0.12533323,-1.110223e-15,0.002,0.002,-0.309017,-1.110223e-15,-1.110223e-15,-0.309017,0.005,0.005,-0.42577928,-0.309017,-0.309017,-0.42577928,0.002,0.002,-0.77051324,-0.42577928,-0.42577928,-0.77051324,0.007,0.007
0.115,5,5,1,1,1,1,10,0,0.809017,0,0,0.809017,1,1,1,0,0.66131186,0,0,5,5,1,1,1,3,0.66131186,1,1.6613119,1,1,1.6613119,10,0.6845471,0.809017,0.809017,0.6845471,0.003,0.003,0.637424,0.6845471,0.6845471,0.637424,0.001,0.001,0.5358268,0.637424,0.637424,0.5358268,0.002,0.002,0.48175368,0.5358268,0.5358268,0.48175368,0.001,0.001,0.18738131,0.48175368,0.48175368,0.18738131,0.005,0.005,0.06279052,0.18738131,0.18738131,0.06279052,0.002,0.002,-0.24868989,0.06279052,0.06279052,-0.24868989,0.005,0.005,-0.36812454,-0.24868989,-0.24868989,-0.36812454,0.002,0.002,-0.7289686,-0.36812454,-0.36812454,-0.7289686,0.007,0.007
0.116,5,5,1,1,1,1,10,0,0.8443279,0,0,0.8443279,1,1,1,0,0.66601187,0,0,5,5,1,1,1,3,0.66601187,1,1.6660118,1,1,1.6660118,10,0.7289686,0.8443279,0.8443279,0.7289686,0.003,0.003,0.6845471,0.7289686,0.7289686,0.6845471,0.001,0.001,0.58778524,0.6845471,0.6845471,0.58778524,0.002,0.002,0.5358268,0.58778524,0.58778524,0.5358268,0.001,0.001,0.24868989,0.5358268,0.5358268,0.24868989,0.005,0.005,0.12533323,0.24868989,0.24868989,0.12533323,0.002,0.002,-0.18738131,0.12533323,0.12533323,-0.18738131,0.005,0.005,-0.309017,-0.18738131,-0.18738131,-0.309017,0.002,0.002,-0.6845471,-0.309017,-0.309017,-0.6845471,0.007,0.007
0.117,5,5,1,1,1,1,10,0,0.87630665,0,0,0.87630665,1,1,1,0,0.6706856,0,0,5,5,1,1,1,3,0.6706856,1,1.6706855,1,1,1.6706855,10,0.77051324,0.87630665,0.87630665,0.77051324,0.003,0.003,0.7289686,0.77051324,0.77051324,0.7289686,0.001,0.001,0.637424,0.7289686,0.7289686,0.637424,0.002,0.002,0.58778524,0.637424,0.637424,0.58778524,0.001,0.001,0.309017,0.58778524,0.58778524,0.309017,0.005,0.005,0.18738131,0.309017,0.309017,0.18738131,0.002,0.002,-0.12533323,0.18738131,0.18738131,-0.12533323,0.005,0.005,-0.24868989,-0.12533323,-0.12533323,-0.24868989,0.002,0.002,-0.637424,-0.24868989,-0.24868989,-0.637424,0.007,0.007
0.118,5,5,1,1,1,1,10,0,0.90482706,0,0,0.90482706,1,1,1,0,0.6753328,0,0,5,5,1,1,1,3,0.6753328,1,1.6753328,1,1,1.6753328,10,0.809017,0.90482706,0.90482706,0.809017,0.003,0.003,0.77051324,0.809017,0.809017,0.77051324,0.001,0.001,0.6845471,0.77051324,0.77051324,0.6845471,0.002,0.002,0.637424,0.6845471,0.6845471,0.637424,0.001,0.001,0.36812454,0.637424,0.637424,0.36812454,0.005,0.005,0.24868989,0.36812454,0.36812454,0.24868989,0.002,0.002,-0.06279052,0.24868989,0.24868989,-0.06279052,0.005,0.005,-0.18738131,-0.06279052,-0.06279052,-0.18738131,0.002,0.002,-0.58778524,-0.18738131,-0.18738131,-0.58778524,0.007,0.007
0.119,5,5,1,1,1,1,10,0,0.9297765,0,0,0.9297765,1,1,1,0,0.6799534,0,0,5,5,1,1,1,3,0.6799534,1,1.6799533,1,1,1.6799533,10,0.8443279,0.9297765,0.9297765,0.8443279,0.003,0.003,0.809017,0.8443279,0.8443279,0.809017,0.001,0.001,0.7289686,0.809017,0.809017,0.7289686,0.002,0.002,0.6845471,0.7289686,0.7289686,0.6845471,0.001,0.001,0.42577928,0.6845471,0.6845471,0.42577928,0.005,0.005,0.309017,0.42577928,0.42577928,0.309017,0.002,0.002,-1.110223e-15,0.309017,0.309017,-1.110223e-15,0.005,0.005,-0.12533323,-1.110223e-15,-1.110223e-15,-0.12533323,0.002,0.002,-0.5358268,-0.12533323,-0.12533323,-0.5358268,0.007,0.007
0.12,5,5,1,1,1,1,10,0,0.95105654,0,0,0.95105654,1,1,1,0,0.6845471,0,0,5,5,1,1,1,3,0.6845471,1,1.6845471,1,1,1.6845471,10,0.87630665,0.95105654,0.95105654,0.87630665,0.003,0.003,0.8443279,0.87630665,0.87630665,0.8443279,0.001,0.001,0.77051324,0.8443279,0.8443279,0.77051324,0.002,0.002,0.7289686,0.77051324,0.77051324,0.7289686,0.001,0.001,0.48175368,0.7289686,0.7289686,0.48175368,0.005,0.005,0.36812454,0.48175368,0.48175368,0.36812454,0.002,0.002,0.06279052,0.36812454,0.36812454,0.06279052,0.005,0.005,-0.06279052,0.06279052,0.06279052,-0.06279052,0.002,0.002,-0.48175368,-0.06279052,-0.06279052,-0.48175368,0.007,0.007
0.121,5,5,1,1,1,1,10,0,0.96858317,0,0,0.96858317,1,1,1,0,0.6891138,0,0,5,5,1,1,1,3,0.6891138,1,1.6891139,1,1,1.6891139,10,0.90482706,0.96858317,0.96858317,0.90482706,0.003,0.003,0.87630665,0.90482706,0.90482706,0.87630665,0.001,0.001,0.809017,0.87630665,0.87630665,0.809017,0.002,0.002,0.77051324,0.809017,0.809017,0.77051324,0.001,0.001,0.5358268,0.77051324,0.77051324,0.5358268,0.005,0.005,0.42577928,0.5358268,0.5358268,0.42577928,0.002,0.002,0.12533323,0.42577928,0.42577928,0.12533323,0.005,0.005,-1.9706459e-15,0.12533323,0.12533323,-1.9706459e-15,0.002,0.002,-0.42577928,-1.9706459e-15,-1.9706459e-15,-0.42577928,0.007,0.007
0.122,5,5,1,1,1,1,10,0,0.9822872,0,0,0.9822872,1,1,1,0,0.6936533,0,0,5,5,1,1,1,3,0.6936533,1,1.6936533,1,1,1.6936533,10,0.9297765,0.9822872,0.9822872,0.9297765,0.003,0.003,0.90482706,0.9297765,0.9297765,0.90482706,0.001,0.001,0.8443279,0.90482706,0.90482706,0.8443279,0.002,0.002,0.809017,0.8443279,0.8443279,0.809017,0.001,0.001,0.58778524,0.809017,0.809017,0.58778524,0.005,0.005,0.48175368,0.58778524,0.58778524,0.48175368,0.002,0.002,0.18738131,0.48175368,0.48175368,0.18738131,0.005,0.005,0.06279052,0.18738131,0.18738131,0.06279052,0.002,0.002,-0.36812454,0.06279052,0.06279052,-0.36812454,0.007,0.007
0.123,5,5,1,1,1,1,10,0,0.9921147,0,0,0.9921147,1,1,1,0,0.6981654,0,0,5,5,1,1,1,3,0.6981654,1,1.6981654,1,1,1.6981654,10,0.95105654,0.9921147,0.9921147,0.95105654,0.003,0.003,0.9297765,0.95105654,0.95105654,0.9297765,0.001,0.001,0.87630665,0.9297765,0.9297765,0.87630665,0.002,0.002,0.8443279,0.87630665,0.87630665,0.8443279,0.001,0.001,0.637424,0.8443279,0.8443279,0.637424,0.005,0.005,0.5358268,0.637424,0.637424,0.5358268,0.002,0.002,0.24868989,0.5358268,0.5358268,0.24868989,0.005,0.005,0.12533323,0.24868989,0.24868989,0.12533323,0.002,0.002,-0.309017,0.12533323,0.12533323,-0.309017,0.007,0.007
0.124,5,5,1,1,1,1,10,0,0.9980267,0,0,0.9980267,1,1,1,0,0.70264995,0,0,5,5,1,1,1,3,0.70264995,1,1.70265,1,1,1.70265,10,0.96858317,0.9980267,0.9980267,0.96858317,0.003,0.003,0.95105654,0.96858317,0.96858317,0.95105654,0.001,0.001,0.90482706,0.95105654,0.95105654,0.90482706,0.002,0.002,0.87630665,0.90482706,0.90482706,0.87630665,0.001,0.001,0.6845471,0.87630665,0.87630665,0.6845471,0.005,0.005,0.58778524,0.6845471,0.6845471,0.58778524,0.002,0.002,0.309017,0.58778524,0.58778524,0.309017,0.005,0.005,0.18738131,0.309017,0.309017,0.18738131,0.002,0.002,-0.24868989,0.18738131,0.18738131,-0.24868989,0.007,0.007
0.125,5,5,1,1,1,1,10,0,1,0,0,1,1,1,1,0,0.70710677,0,0,5,5,1,1,1,3,0.70710677,1,1.7071068,1,1,1.7071068,10,0.9822872,1,1,0.9822872,0.003,0.003,0.96858317,0.9822872,0.9822872,0.96858317,0.001,0.001,0.9297765,0.96858317,0.96858317,0.9297765,0.002,0.002,0.90482706,0.9297765,0.9297765,0.90482706,0.001,0.001,0.7289686,0.90482706,0.90482706,0.7289686,0.005,0.005,0.637424,0.7289686,0.7289686,0.637424,0.002,0.002,0.36812454,0.637424,0.637424,0.36812454,0.005,0.005,0.24868989,0.36812454,0.36812454,0.24868989,0.002,0.002,-0.18738131,0.24868989,0.24868989,-0.18738131,0.007,0.007
0.126,5,5,1,1,1,1,10,0,0.9980267,0,0,0.9980267,1,1,1,0,0.7115357,0,0,5,5,1,1,1,3,0.7115357,1,1.7115357,1,1,1.7115357,10,0.9921147,0.9980267,0.9980267,0.9921147,0.003,0.003,0.9822872,0.9921147,0.9921147,0.9822872,0.001,0.001,0.95105654,0.9822872,0.9822872,0.95105654,0.002,0.002,0.9297765,0.95105654,0.95105654,0.9297765,0.001,0.001,0.77051324,0.9297765,0.9297765,0.77051324,0.005,0.005,0.6845471,0.77051324,0.77051324,0.6845471,0.002,0.002,0.42577928,0.6845471,0.6845471,0.42577928,0.005,0.005,0.309017,0.42577928,0.42577928,0.309017,0.002,0.002,-0.12533323,0.309017,0.309017,-0.12533323,0.007,0.007
0.127,5,5,1,1,1,1,10,0,0.9921147,0,0,0.9921147,1,1,1,0,0.7159365,0,0,5,5,1,1,1,3,0.7159365,1,1.7159365,1,1,1.7159365,10,0.9980267,0.9921147,0.9921147,0.9980267,0.003,0.003,0.9921147,0.9980267,0.9980267,0.9921147,0.001,0.001,0.96858317,0.9921147,0.9921147,0.96858317,0.002,0.002,0.95105654,0.96858317,0.96858317,0.95105654,0.001,0.001,0.809017,0.95105654,0.95105654,0.809017,0.005,0.005,0.7289686,0.809017,0.809017,0.7289686,0.002,0.002,0.48175368,0.7289686,0.7289686,0.48175368,0.005,0.005,0.36812454,0.48175368,0.48175368,0.36812454,0.002,0.002,-0.06279052,0.36812454,0.36812454,-0.06279052,0.007,0.007
0.128,5,5,1,1,1,1,10,0,0.9822872,0,0,0.9822872,1,1,1,0,0.720309,0,0,5,5,1,1,1,3,0.720309,1,1.720309,1,1,1.720309,10,1,0.9822872,0.9822872,1,0.003,0.003,0.9980267,1,1,0.9980267,0.001,0.001,0.9822872,0.9980267,0.9980267,0.9822872,0.002,0.002,0.96858317,0.9822872,0.9822872,0.96858317,0.001,0.001,0.8443279,0.96858317,0.96858317,0.8443279,0.005,0.005,0.77051324,0.8443279,0.8443279,0.77051324,0.002,0.002,0.5358268,0.77051324,0.77051324,0.5358268,0.005,0.005,0.42577928,0.5358268,0.5358268,0.42577928,0.002,0.002,-1.9706459e-15,0.42577928,0.42577928,-1.9706459e-15,0.007,0.007
0.129,5,5,1,1,1,1,10,0,0.96858317,0,0,0.96858317,1,1,1,0,0.7246531,0,0,5,5,1,1,1,3,0.7246531,1,1.7246531,1,1,1.7246531,10,0.9980267,0.96858317,0.96858317,0.9980267,0.003,0.003,1,0.9980267,0.9980267,1,0.001,0.001,0.9921147,1,1,0.9921147,0.002,0.002,0.9822872,0.9921147,0.9921147,0.9822872,0.001,0.001,0.87630665,0.9822872,0.9822872,0.87630665,0.005,0.005,0.809017,0.87630665,0.87630665,0.809017,0.002,0.002,0.58778524,0.809017,0.809017,0.58778524,0.005,0.005,0.48175368,0.58778524,0.58778524,0.48175368,0.002,0.002,0.06279052,0.48175368,0.48175368,0.06279052,0.007,0.007
0.13,5,5,1,1,1,1,10,0,0.95105654,0,0,0.95105654,1,1,1,0,0.7289686,0,0,5,5,1,1,1,3,0.7289686,1,1.7289686,1,1,1.7289686,10,0.9921147,0.95105654,0.95105654,0.9921147,0.003,0.003,0.9980267,0.9921147,0.9921147,0.9980267,0.001,0.001,0.9980267,0.9980267,0.9980267,0.9980267,0.002,0.002,0.9921147,0.9980267,0.9980267,0.9921147,0.001,0.001,0.90482706,0.9921147,0.9921147,0.90482706,0.005,0.005,0.8443279,0.90482706,0.90482706,0.8443279,0.002,0.002,0.637424,0.8443279,0.8443279,0.637424,0.005,0.005,0.5358268,0.637424,0.637424,0.5358268,0.002,0.002,0.12533323,0.5358268,0.5358268,0.12533323,0.007,0.007
0.131,5,5,1,1,1,1,10,0,0.9297765,0,0,0.9297765,1,1,1,0,0.7332553,0,0,5,5,1,1,1,3,0.7332553,1,1.7332554,1,1,1.7332554,10,0.9822872,0.9297765,0.9297765,0.9822872,0.003,0.003,0.9921147,0.9822872,0.9822872,0.9921147,0.001,0.001,1,0.9921147,0.9921147,1,0.002,0.002,0.9980267,1,1,0.9980267,0.001,0.001,0.9297765,0.9980267,0.9980267,0.9297765,0.005,0.005,0.87630665,0.9297765,0.9297765,0.87630665,0.002,0.002,0.6845471,0.87630665,0.87630665,0.6845471,0.005,0.005,0.58778524,0.6845471,0.6845471,0.58778524,0.002,0.002,0.18738131,0.58778524,0.58778524,0.18738131,0.007,0.007
0.132,5,5,1,1,1,1,10,0,0.90482706,0,0,0.90482706,1,1,1,0,0.7375131,0,0,5,5,1,1,1,3,0.7375131,1,1.7375131,1,1,1.7375131,10,0.96858317,0.90482706,0.90482706,0.96858317,0.003,0.003,0.9822872,0.96858317,0.96858317,0.9822872,0.001,0.001,0.9980267,0.9822872,0.9822872,0.9980267,0.002,0.002,1,0.9980267,0.9980267,1,0.001,0.001,0.95105654,1,1,0.95105654,0.005,0.005,0.90482706,0.95105654,0.95105654,0.90482706,0.002,0.002,0.7289686,0.90482706,0.90482706,0.7289686,0.005,0.005,0.637424,0.7289686,0.7289686,0.637424,0.002,0.002,0.24868989,0.637424,0.637424,0.24868989,0.007,0.007
0.133,5,5,1,1,1,1,10,0,0.87630665,0,0,0.87630665,1,1,1,0,0.7417418,0,0,5,5,1,1,1,3,0.7417418,1,1.7417418,1,1,1.7417418,10,0.95105654,0.87630665,0.87630665,0.95105654,0.003,0.003,0.96858317,0.95105654,0.95105654,0.96858317,0.001,0.001,0.9921147,0.96858317,0.96858317,0.9921147,0.002,0.002,0.9980267,0.9921147,0.9921147,0.9980267,0.001,0.001,0.96858317,0.9980267,0.9980267,0.96858317,0.005,0.005,0.9297765,0.96858317,0.96858317,0.9297765,0.002,0.002,0.77051324,0.9297765,0.9297765,0.77051324,0.005,0.005,0.6845471,0.77051324,0.77051324,0.6845471,0.002,0.002,0.309017,0.6845471,0.6845471,0.309017,0.007,0.007
0.134,5,5,1,1,1,1,10,0,0.8443279,0,0,0.8443279,1,1,1,0,0.74594116,0,0,5,5,1,1,1,3,0.74594116,1,1.7459412,1,1,1.7459412,10,0.9297765,0.8443279,0.8443279,0.9297765,0.003,0.003,0.95105654,0.9297765,0.9297765,0.95105654,0.001,0.001,0.9822872,0.95105654,0.95105654,0.9822872,0.002,0.002,0.9921147,0.9822872,0.9822872,0.9921147,0.001,0.001,0.9822872,0.9921147,0.9921147,0.9822872,0.005,0.005,0.95105654,0.9822872,0.9822872,0.95105654,0.002,0.002,0.809017,0.95105654,0.95105654,0.809017,0.005,0.005,0.7289686,0.809017,0.809017,0.7289686,0.002,0.002,0.36812454,0.7289686,0.7289686,0.36812454,0.007,0.007
0.135,5,5,1,1,1,1,10,0,0.809017,0,0,0.809017,1,1,1,0,0.75011104,0,0,5,5,1,1,1,3,0.75011104,1,1.7501111,1,1,1.7501111,10,0.90482706,0.809017,0.809017,0.90482706,0.003,0.003,0.9297765,0.90482706,0.90482706,0.9297765,0.001,0.001,0.96858317,0.9297765,0.9297765,0.96858317,0.002,0.002,0.9822872,0.96858317,0.96858317,0.9822872,0.001,0.001,0.9921147,0.9822872,0.9822872,0.9921147,0.005,0.005,0.96858317,0.9921147,0.9921147,0.96858317,0.002,0.002,0.8443279,0.96858317,0.96858317,0.8443279,0.005,0.005,0.77051324,0.8443279,0.8443279,0.77051324,0.002,0.002,0.42577928,0.77051324,0.77051324,0.42577928,0.007,0.007
0.136,5,5,1,1,1,1,10,0,0.77051324,0,0,0.77051324,1,1,1,0,0.75425136,0,0,5,5,1,1,1,3,0.75425136,1,1.7542514,1,1,1.7542514,10,0.87630665,0.77051324,0.77051324,0.87630665,0.003,0.003,0.90482706,0.87630665,0.87630665,0.90482706,0.001,0.001,0.95105654,0.90482706,0.90482706,0.95105654,0.002,0.002,0.96858317,0.95105654,0.95105654,0.96858317,0.001,0.001,0.9980267,0.96858317,0.96858317,0.9980267,0.005,0.005,0.9822872,0.9980267,0.9980267,0.9822872,0.002,0.002,0.87630665,0.9822872,0.9822872,0.87630665,0.005,0.005,0.809017,0.87630665,0.87630665,0.809017,0.002,0.002,0.48175368,0.809017,0.809017,0.48175368,0.007,0.007
0.137,5,5,1,1,1,1,10,0,0.7289686,0,0,0.7289686,1,1,1,0,0.75836194,0,0,5,5,1,1,1,3,0.75836194,1,1.7583619,1,1,1.7583619,10,0.8443279,0.7289686,0.7289686,0.8443279,0.003,0.003,0.87630665,0.8443279,0.8443279,0.87630665,0.001,0.001,0.9297765,0.87630665,0.87630665,0.9297765,0.002,0.002,0.95105654,0.9297765,0.9297765,0.95105654,0.001,0.001,1,0.95105654,0.95105654,1,0.005,0.005,0.9921147,1,1,0.9921147,0.002,0.002,0.90482706,0.9921147,0.9921147,0.90482706,0.005,0.005,0.8443279,0.90482706,0.90482706,0.8443279,0.002,0.002,0.5358268,0.8443279,0.8443279,0.5358268,0.007,0.007
0.138,5,5,1,1,1,1,10,0,0.6845471,0,0,0.6845471,1,1,1,0,0.7624425,0,0,5,5,1,1,1,3,0.7624425,1,1.7624425,1,1,1.7624425,10,0.809017,0.6845471,0.6845471,0.809017,0.003,0.003,0.8443279,0.809017,0.809017,0.8443279,0.001,0.001,0.90482706,0.8443279,0.8443279,0.90482706,0.002,0.002,0.9297765,0.90482706,0.90482706,0.9297765,0.001,0.001,0.9980267,0.9297765,0.9297765,0.9980267,0.005,0.005,0.9980267,0.9980267,0.9980267,0.9980267,0.002,0.002,0.9297765,0.9980267,0.9980267,0.9297765,0.005,0.005,0.87630665,0.9297765,0.9297765,0.87630665,0.002,0.002,0.58778524,0.87630665,0.87630665,0.58778524,0.007,0.007
0.139,5,5,1,1,1,1,10,0,0.637424,0,0,0.637424,1,1,1,0,0.766493,0,0,5,5,1,1,1,3,0.766493,1,1.766493,1,1,1.766493,10,0.77051324,0.637424,0.637424,0.77051324,0.003,0.003,0.809017,0.77051324,0.77051324,0.809017,0.001,0.001,0.87630665,0.809017,0.809017,0.87630665,0.002,0.002,0.90482706,0.87630665,0.87630665,0.90482706,0.001,0.001,0.9921147,0.90482706,0.90482706,0.9921147,0.005,0.005,1,0.9921147,0.9921147,1,0.002,0.002,0.95105654,1,1,0.95105654,0.005,0.005,0.90482706,0.95105654,0.95105654,0.90482706,0.002,0.002,0.637424,0.90482706,0.90482706,0.637424,0.007,0.007
0.14,5,5,1,1,1,1,10,0,0.58778524,0,0,0.58778524,1,1,1,0,0.77051324,0,0,5,5,1,1,1,3,0.77051324,1,1.7705133,1,1,1.7705133,10,0.7289686,0.58778524,0.58778524,0.7289686,0.003,0.003,0.77051324,0.7289686,0.7289686,0.77051324,0.001,0.001,0.8443279,0.77051324,0.77051324,0.8443279,0.002,0.002,0.87630665,0.8443279,0.8443279,0.87630665,0.001,0.001,0.9822872,0.87630665,0.87630665,0.9822872,0.005,0.005,0.9980267,0.9822872,0.9822872,0.9980267,0.002,0.002,0.96858317,0.9980267,0.9980267,0.96858317,0.005,0.005,0.9297765,0.96858317,0.96858317,0.9297765,0.002,0.002,0.6845471,0.9297765,0.9297765,0.6845471,0.007,0.007
0.141,5,5,1,1,1,1,10,0,0.5358268,0,0,0.5358268,1,1,1,0,0.77450305,0,0,5,5,1,1,1,3,0.77450305,1,1.7745031,1,1,1.7745031,10,0.6845471,0.5358268,0.5358268,0.6845471,0.003,0.003,0.7289686,0.6845471,0.6845471,0.7289686,0.001,0.001,0.809017,0.7289686,0.7289686,0.809017,0.002,0.002,0.8443279,0.809017,0.809017,0.8443279,0.001,0.001,0.96858317,0.8443279,0.8443279,0.96858317,0.005,0.005,0.9921147,0.96858317,0.96858317,0.9921147,0.002,0.002,0.9822872,0.9921147,0.9921147,0.9822872,0.005,0.005,0.95105654,0.9822872,0.9822872,0.95105654,0.002,0.002,0.7289686,0.95105654,0.95105654,0.7289686,0.007,0.007
0.142,5,5,1,1,1,1,10,0,0.48175368,0,0,0.48175368,1,1,1,0,0.7784623,0,0,5,5,1,1,1,3,0.7784623,1,1.7784623,1,1,1.7784623,10,0.637424,0.48175368,0.48175368,0.637424,0.003,0.003,0.6845471,0.637424,0.637424,0.6845471,0.001,0.001,0.77051324,0.6845471,0.6845471,0.77051324,0.002,0.002,0.809017,0.77051324,0.77051324,0.809017,0.001,0.001,0.95105654,0.809017,0.809017,0.95105654,0.005,0.005,0.9822872,0.95105654,0.95105654,0.9822872,0.002,0.002,0.9921147,0.9822872,0.9822872,0.9921147,0.005,0.005,0.96858317,0.9921147,0.9921147,0.96858317,0.002,0.002,0.77051324,0.96858317,0.96858317,0.77051324,0.007,0.007
0.143,5,5,1,1,1,1,10,0,0.42577928,0,0,0.42577928,1,1,1,0,0.78239083,0,0,5,5,1,1,1,3,0.78239083,1,1.7823908,1,1,1.7823908,10,0.58778524,0.42577928,0.42577928,0.58778524,0.003,0.003,0.637424,0.58778524,0.58778524,0.637424,0.001,0.001,0.7289686,0.637424,0.637424,0.7289686,0.002,0.002,0.77051324,0.7289686,0.7289686,0.77051324,0.001,0.001,0.9297765,0.77051324,0.77051324,0.9297765,0.005,0.005,0.96858317,0.9297765,0.9297765,0.96858317,0.002,0.002,0.9980267,0.96858317,0.96858317,0.9980267,0.005,0.005,0.9822872,0.9980267,0.9980267,0.9822872,0.002,0.002,0.809017,0.9822872,0.9822872,0.809017,0.007,0.007
0.144,5,5,1,1,1,1,10,0,0.36812454,0,0,0.36812454,1,1,1,0,0.78628844,0,0,5,5,1,1,1,3,0.78628844,1,1.7862884,1,1,1.7862884,10,0.5358268,0.36812454,0.36812454,0.5358268,0.003,0.003,0.58778524,0.5358268,0.5358268,0.58778524,0.001,0.001,0.6845471,0.58778524,0.58778524,0.6845471,0.002,0.002,0.7289686,0.6845471,0.6845471,0.7289686,0.001,0.001,0.90482706,0.7289686,0.7289686,0.90482706,0.005,0.005,0.95105654,0.90482706,0.90482706,0.95105654,0.002,0.002,1,0.95105654,0.95105654,1,0.005,0.005,0.9921147,1,1,0.9921147,0.002,0.002,0.8443279,0.9921147,0.9921147,0.8443279,0.007,0.007
0.145,5,5,1,1,1,1,10,0,0.309017,0,0,0.309017,1,1,1,0,0.790155,0,0,5,5,1,1,1,3,0.790155,1,1.790155,1,1,1.790155,10,0.48175368,0.309017,0.309017,0.48175368,0.003,0.003,0.5358268,0.48175368,0.48175368,0.5358268,0.001,0.001,0.637424,0.5358268,0.5358268,0.637424,0.002,0.002,0.6845471,0.637424,0.637424,0.6845471,0.001,0.001,0.87630665,0.6845471,0.6845471,0.87630665,0.005,0.005,0.9297765,0.87630665,0.87630665,0.9297765,0.002,0.002,0.9980267,0.9297765,0.9297765,0.9980267,0.005,0.005,0.9980267,0.9980267,0.9980267,0.9980267,0.002,0.002,0.87630665,0.9980267,0.9980267,0.87630665,0.007,0.007
